INSTRUMENTO,FECHA,PRECIO SUCIO
52_ROBOTIK_FF,2018-10-18,1.006937
52_ROBOTIK_M-1,2018-10-18,.998185
52_ROBOTIK_M-2,2018-10-18,.999357
52_ROBOTIK_M-3,2018-10-18,0
52_ACTI500_A,2018-10-19,5.342267
52_ACTI500_B1,2018-10-19,3.841827
52_ACTI500_B2,2018-10-19,4.21809
52_ACTI500_B3,2018-10-19,4.403468
52_ACTI500_D,2018-10-19,4.970609
52_ACTI500_FF,2018-10-19,5.342267
52_ACTIPAT_A,2018-10-19,14.501872
52_ACTIPAT_B,2018-10-19,11.517662
52_ACTIPAT_FF,2018-10-19,14.501871
52_ROBOTIK_A,2018-10-19,1.00087
52_ROBOTIK_B-1,2018-10-19,.985652
52_ROBOTIK_B-2,2018-10-19,.988684
52_ROBOTIK_B-3,2018-10-19,.99073
52_ROBOTIK_E,2018-10-19,.990929
52_ROBOTIK_FF,2018-10-19,1.000635
52_ROBOTIK_M-1,2018-10-19,.991876
52_ROBOTIK_M-2,2018-10-19,.993043
52_ROBOTIK_M-3,2018-10-19,0
52_ACTI500_A,2018-10-22,5.38807
52_ACTI500_B1,2018-10-22,3.873842
52_ACTI500_B2,2018-10-22,4.253504
52_ACTI500_B3,2018-10-22,4.440587
52_ACTI500_D,2018-10-22,5.012422
52_ACTI500_FF,2018-10-22,5.38807
52_ACTIPAT_A,2018-10-22,14.56761
52_ACTIPAT_B,2018-10-22,11.567056
52_ACTIPAT_FF,2018-10-22,14.567609
52_ROBOTIK_A,2018-10-22,.997887
52_ROBOTIK_B-1,2018-10-22,.982518
52_ROBOTIK_B-2,2018-10-22,.985549
52_ROBOTIK_B-3,2018-10-22,.987598
52_ROBOTIK_E,2018-10-22,.987813
52_ROBOTIK_FF,2018-10-22,.997653
52_ROBOTIK_M-1,2018-10-22,.988731
52_ROBOTIK_M-2,2018-10-22,.989904
52_ROBOTIK_M-3,2018-10-22,0
52_ACTI500_A,2018-10-23,5.392012
52_ACTI500_B1,2018-10-23,3.876369
52_ACTI500_B2,2018-10-23,4.256366
52_ACTI500_B3,2018-10-23,4.443625
52_ACTI500_D,2018-10-23,5.015822
52_ACTI500_FF,2018-10-23,5.392012
52_ACTIPAT_A,2018-10-23,14.495333
52_ACTIPAT_B,2018-10-23,11.508733
52_ACTIPAT_FF,2018-10-23,14.495332
52_ROBOTIK_A,2018-10-23,1.004213
52_ROBOTIK_B-1,2018-10-23,.98868
52_ROBOTIK_B-2,2018-10-23,.991734
52_ROBOTIK_B-3,2018-10-23,.993799
52_ROBOTIK_E,2018-10-23,.99402
52_ROBOTIK_FF,2018-10-23,1.003978
52_ROBOTIK_M-1,2018-10-23,.994936
52_ROBOTIK_M-2,2018-10-23,.996119
52_ROBOTIK_M-3,2018-10-23,0
52_ACTI500_A,2018-10-24,5.326368
52_ACTI500_B1,2018-10-24,3.828872
52_ACTI500_B2,2018-10-24,4.2043
52_ACTI500_B3,2018-10-24,4.389317
52_ACTI500_D,2018-10-24,4.954494
52_ACTI500_FF,2018-10-24,5.326368
52_ACTIPAT_A,2018-10-24,14.398785
52_ACTIPAT_B,2018-10-24,11.43115
52_ACTIPAT_FF,2018-10-24,14.398784
52_ROBOTIK_A,2018-10-24,.991913
52_ROBOTIK_B-1,2018-10-24,.976506
52_ROBOTIK_B-2,2018-10-24,.979525
52_ROBOTIK_B-3,2018-10-24,.981568
52_ROBOTIK_E,2018-10-24,.981791
52_ROBOTIK_FF,2018-10-24,.991681
52_ROBOTIK_M-1,2018-10-24,.982688
52_ROBOTIK_M-2,2018-10-24,.983859
52_ROBOTIK_M-3,2018-10-24,0
52_ACTI500_A,2018-10-25,5.245862
52_ACTI500_B1,2018-10-25,3.7707
52_ACTI500_B2,2018-10-25,4.14051
52_ACTI500_B3,2018-10-25,4.322768
52_ACTI500_D,2018-10-25,4.879347
52_ACTI500_FF,2018-10-25,5.245862
52_ACTIPAT_A,2018-10-25,14.239338
52_ACTIPAT_B,2018-10-25,11.303649
52_ACTIPAT_FF,2018-10-25,14.239337
52_ROBOTIK_A,2018-10-25,.974603
52_ROBOTIK_B-1,2018-10-25,.9594
52_ROBOTIK_B-2,2018-10-25,.962369
52_ROBOTIK_B-3,2018-10-25,.964379
52_ROBOTIK_E,2018-10-25,.964604
52_ROBOTIK_FF,2018-10-25,.974374
52_ROBOTIK_M-1,2018-10-25,.965476
52_ROBOTIK_M-2,2018-10-25,.966631
52_ROBOTIK_M-3,2018-10-25,0
52_ACTI500_A,2018-10-26,5.309929
52_ACTI500_B1,2018-10-26,3.816448
52_ACTI500_B2,2018-10-26,4.190831
52_ACTI500_B3,2018-10-26,4.375353
52_ACTI500_D,2018-10-26,4.938674
52_ACTI500_FF,2018-10-26,5.309929
52_ACTIPAT_A,2018-10-26,14.301279
52_ACTIPAT_B,2018-10-26,11.351899
52_ACTIPAT_FF,2018-10-26,14.301278
52_ROBOTIK_A,2018-10-26,.982389
52_ROBOTIK_B-1,2018-10-26,.966988
52_ROBOTIK_B-2,2018-10-26,.969984
52_ROBOTIK_B-3,2018-10-26,.972013
52_ROBOTIK_E,2018-10-26,.972257
52_ROBOTIK_FF,2018-10-26,.982147
52_ROBOTIK_M-1,2018-10-26,.973128
52_ROBOTIK_M-2,2018-10-26,.974295
52_ROBOTIK_M-3,2018-10-26,0
52_ACTI500_A,2018-10-29,5.20975
52_ACTI500_B1,2018-10-29,3.743554
52_ACTI500_B2,2018-10-29,4.111041
52_ACTI500_B3,2018-10-29,4.292192
52_ACTI500_D,2018-10-29,4.844724
52_ACTI500_FF,2018-10-29,5.20975
52_ACTIPAT_A,2018-10-29,14.176854
52_ACTIPAT_B,2018-10-29,11.250396
52_ACTIPAT_FF,2018-10-29,14.176852
52_ROBOTIK_A,2018-10-29,.970875
52_ROBOTIK_B-1,2018-10-29,.955463
52_ROBOTIK_B-2,2018-10-29,.958432
52_ROBOTIK_B-3,2018-10-29,.960447
52_ROBOTIK_E,2018-10-29,.960702
52_ROBOTIK_FF,2018-10-29,.970635
52_ROBOTIK_M-1,2018-10-29,.961539
52_ROBOTIK_M-2,2018-10-29,.962701
52_ROBOTIK_M-3,2018-10-29,0
52_ACTI500_A,2018-10-30,5.331941
52_ACTI500_B1,2018-10-30,3.831051
52_ACTI500_B2,2018-10-30,4.207214
52_ACTI500_B3,2018-10-30,4.392653
52_ACTI500_D,2018-10-30,4.958088
52_ACTI500_FF,2018-10-30,5.331941
52_ACTIPAT_A,2018-10-30,13.677152
52_ACTIPAT_B,2018-10-30,10.852965
52_ACTIPAT_FF,2018-10-30,13.677151
52_ROBOTIK_A,2018-10-30,.988309
52_ROBOTIK_B-1,2018-10-30,.972556
52_ROBOTIK_B-2,2018-10-30,.975581
52_ROBOTIK_B-3,2018-10-30,.977634
52_ROBOTIK_E,2018-10-30,.9779
52_ROBOTIK_FF,2018-10-30,.988065
52_ROBOTIK_M-1,2018-10-30,.978743
52_ROBOTIK_M-2,2018-10-30,.979929
52_ROBOTIK_M-3,2018-10-30,0
52_ACTI500_A,2018-10-31,5.425079
52_ACTI500_B1,2018-10-31,3.897663
52_ACTI500_B2,2018-10-31,4.280455
52_ACTI500_B3,2018-10-31,4.469171
52_ACTI500_D,2018-10-31,5.044427
52_ACTI500_FF,2018-10-31,5.425079
52_ACTIPAT_A,2018-10-31,13.489934
52_ACTIPAT_B,2018-10-31,10.703537
52_ACTIPAT_FF,2018-10-31,13.489933
52_ROBOTIK_A,2018-10-31,1.006993
52_ROBOTIK_B-1,2018-10-31,.990875
52_ROBOTIK_B-2,2018-10-31,.993961
52_ROBOTIK_B-3,2018-10-31,.996056
52_ROBOTIK_E,2018-10-31,.996332
52_ROBOTIK_FF,2018-10-31,1.006744
52_ROBOTIK_M-1,2018-10-31,.997183
52_ROBOTIK_M-2,2018-10-31,.998394
52_ROBOTIK_M-3,2018-10-31,0
52_ACTI500_A,2018-11-01,5.558732
52_ACTI500_B1,2018-11-01,3.993369
52_ACTI500_B2,2018-11-01,4.385651
52_ACTI500_B3,2018-11-01,4.579055
52_ACTI500_D,2018-11-01,5.168426
52_ACTI500_FF,2018-11-01,5.558732
52_ACTIPAT_A,2018-11-01,13.537525
52_ACTIPAT_B,2018-11-01,10.740427
52_ACTIPAT_FF,2018-11-01,13.537524
52_ROBOTIK_A,2018-11-01,1.041627
52_ROBOTIK_B-1,2018-11-01,1.024886
52_ROBOTIK_B-2,2018-11-01,1.028081
52_ROBOTIK_B-3,2018-11-01,1.030251
52_ROBOTIK_E,2018-11-01,1.030542
52_ROBOTIK_FF,2018-11-01,1.041369
52_ROBOTIK_M-1,2018-11-01,1.031413
52_ROBOTIK_M-2,2018-11-01,1.03267
52_ROBOTIK_M-3,2018-11-01,0
52_ACTI500_A,2018-11-05,5.56164
52_ACTI500_B1,2018-11-05,3.994187
52_ACTI500_B2,2018-11-05,4.386913
52_ACTI500_B3,2018-11-05,4.580577
52_ACTI500_D,2018-11-05,5.170025
52_ACTI500_FF,2018-11-05,5.56164
52_ACTIPAT_A,2018-11-05,13.884028
52_ACTIPAT_B,2018-11-05,11.011763
52_ACTIPAT_FF,2018-11-05,13.884027
52_ROBOTIK_A,2018-11-05,1.052687
52_ROBOTIK_B-1,2018-11-05,1.03549
52_ROBOTIK_B-2,2018-11-05,1.038732
52_ROBOTIK_B-3,2018-11-05,1.040938
52_ROBOTIK_E,2018-11-05,1.041255
52_ROBOTIK_FF,2018-11-05,1.052425
52_ROBOTIK_M-1,2018-11-05,1.042101
52_ROBOTIK_M-2,2018-11-05,1.043383
52_ROBOTIK_M-3,2018-11-05,0
52_ACTI500_A,2018-11-06,5.506891
52_ACTI500_B1,2018-11-06,3.954554
52_ACTI500_B2,2018-11-06,4.343472
52_ACTI500_B3,2018-11-06,4.535269
52_ACTI500_D,2018-11-06,5.118858
52_ACTI500_FF,2018-11-06,5.506891
52_ACTIPAT_A,2018-11-06,14.157772
52_ACTIPAT_B,2018-11-06,11.227965
52_ACTIPAT_FF,2018-11-06,14.157771
52_ROBOTIK_A,2018-11-06,1.037632
52_ROBOTIK_B-1,2018-11-06,1.020613
52_ROBOTIK_B-2,2018-11-06,1.023811
52_ROBOTIK_B-3,2018-11-06,1.025989
52_ROBOTIK_E,2018-11-06,1.026307
52_ROBOTIK_FF,2018-11-06,1.037374
52_ROBOTIK_M-1,2018-11-06,1.027132
52_ROBOTIK_M-2,2018-11-06,1.028399
52_ROBOTIK_M-3,2018-11-06,0
52_ACTI500_A,2018-11-07,5.497946
52_ACTI500_B1,2018-11-07,3.947817
52_ACTI500_B2,2018-11-07,4.336162
52_ACTI500_B3,2018-11-07,4.527687
52_ACTI500_D,2018-11-07,5.110271
52_ACTI500_FF,2018-11-07,5.497946
52_ACTIPAT_A,2018-11-07,14.064845
52_ACTIPAT_B,2018-11-07,11.153362
52_ACTIPAT_FF,2018-11-07,14.064844
52_ROBOTIK_A,2018-11-07,1.033205
52_ROBOTIK_B-1,2018-11-07,1.016191
52_ROBOTIK_B-2,2018-11-07,1.019378
52_ROBOTIK_B-3,2018-11-07,1.02155
52_ROBOTIK_E,2018-11-07,1.021872
52_ROBOTIK_FF,2018-11-07,1.032948
52_ROBOTIK_M-1,2018-11-07,1.022684
52_ROBOTIK_M-2,2018-11-07,1.023949
52_ROBOTIK_M-3,2018-11-07,0
52_ACTI500_A,2018-11-08,5.644814
52_ACTI500_B1,2018-11-08,4.052954
52_ACTI500_B2,2018-11-08,4.451733
52_ACTI500_B3,2018-11-08,4.648415
52_ACTI500_D,2018-11-08,5.246502
52_ACTI500_FF,2018-11-08,5.644814
52_ACTIPAT_A,2018-11-08,14.170109
52_ACTIPAT_B,2018-11-08,11.235922
52_ACTIPAT_FF,2018-11-08,14.170108
52_ROBOTIK_A,2018-11-08,1.056073
52_ROBOTIK_B-1,2018-11-08,1.038613
52_ROBOTIK_B-2,2018-11-08,1.041874
52_ROBOTIK_B-3,2018-11-08,1.044096
52_ROBOTIK_E,2018-11-08,1.044431
52_ROBOTIK_FF,2018-11-08,1.05581
52_ROBOTIK_M-1,2018-11-08,1.045253
52_ROBOTIK_M-2,2018-11-08,1.046549
52_ROBOTIK_M-3,2018-11-08,0
52_ACTI500_A,2018-11-09,5.729176
52_ACTI500_B1,2018-11-09,4.113199
52_ACTI500_B2,2018-11-09,4.517999
52_ACTI500_B3,2018-11-09,4.71766
52_ACTI500_D,2018-11-09,5.324627
52_ACTI500_FF,2018-11-09,5.729176
52_ACTIPAT_A,2018-11-09,13.614812
52_ACTIPAT_B,2018-11-09,10.794733
52_ACTIPAT_FF,2018-11-09,13.614811
52_ROBOTIK_A,2018-11-09,1.072606
52_ROBOTIK_B-1,2018-11-09,1.054802
52_ROBOTIK_B-2,2018-11-09,1.058117
52_ROBOTIK_B-3,2018-11-09,1.060378
52_ROBOTIK_E,2018-11-09,1.060722
52_ROBOTIK_FF,2018-11-09,1.072339
52_ROBOTIK_M-1,2018-11-09,1.061549
52_ROBOTIK_M-2,2018-11-09,1.062869
52_ROBOTIK_M-3,2018-11-09,0
52_ACTI500_A,2018-11-12,5.669929
52_ACTI500_B1,2018-11-12,4.069693
52_ACTI500_B2,2018-11-12,4.470488
52_ACTI500_B3,2018-11-12,4.668206
52_ACTI500_D,2018-11-12,5.26872
52_ACTI500_FF,2018-11-12,5.669929
52_ACTIPAT_A,2018-11-12,13.644855
52_ACTIPAT_B,2018-11-12,10.815916
52_ACTIPAT_FF,2018-11-12,13.644854
52_ROBOTIK_A,2018-11-12,1.053025
52_ROBOTIK_B-1,2018-11-12,1.035338
52_ROBOTIK_B-2,2018-11-12,1.038602
52_ROBOTIK_B-3,2018-11-12,1.040831
52_ROBOTIK_E,2018-11-12,1.041185
52_ROBOTIK_FF,2018-11-12,1.052762
52_ROBOTIK_M-1,2018-11-12,1.041971
52_ROBOTIK_M-2,2018-11-12,1.043276
52_ROBOTIK_M-3,2018-11-12,0
52_ACTI500_A,2018-11-13,5.60206
52_ACTI500_B1,2018-11-13,4.020659
52_ACTI500_B2,2018-11-13,4.416717
52_ACTI500_B3,2018-11-13,4.612108
52_ACTI500_D,2018-11-13,5.205375
52_ACTI500_FF,2018-11-13,5.60206
52_ACTIPAT_A,2018-11-13,13.420863
52_ACTIPAT_B,2018-11-13,10.637499
52_ACTIPAT_FF,2018-11-13,13.420862
52_ROBOTIK_A,2018-11-13,1.034383
52_ROBOTIK_B-1,2018-11-13,1.016942
52_ROBOTIK_B-2,2018-11-13,1.020151
52_ROBOTIK_B-3,2018-11-13,1.022343
52_ROBOTIK_E,2018-11-13,1.022696
52_ROBOTIK_FF,2018-11-13,1.034125
52_ROBOTIK_M-1,2018-11-13,1.02346
52_ROBOTIK_M-2,2018-11-13,1.024745
52_ROBOTIK_M-3,2018-11-13,0
52_ACTI500_A,2018-11-14,5.636582
52_ACTI500_B1,2018-11-14,4.045114
52_ACTI500_B2,2018-11-14,4.443673
52_ACTI500_B3,2018-11-14,4.640308
52_ACTI500_D,2018-11-14,5.237173
52_ACTI500_FF,2018-11-14,5.636582
52_ACTIPAT_A,2018-11-14,13.19683
52_ACTIPAT_B,2018-11-14,10.459079
52_ACTIPAT_FF,2018-11-14,13.196829
52_ROBOTIK_A,2018-11-14,1.043266
52_ROBOTIK_B-1,2018-11-14,1.025607
52_ROBOTIK_B-2,2018-11-14,1.028846
52_ROBOTIK_B-3,2018-11-14,1.031061
52_ROBOTIK_E,2018-11-14,1.031422
52_ROBOTIK_FF,2018-11-14,1.043006
52_ROBOTIK_M-1,2018-11-14,1.032184
52_ROBOTIK_M-2,2018-11-14,1.033483
52_ROBOTIK_M-3,2018-11-14,0
52_ACTI500_A,2018-11-15,5.554815
52_ACTI500_B1,2018-11-15,3.986117
52_ACTI500_B2,2018-11-15,4.378954
52_ACTI500_B3,2018-11-15,4.572775
52_ACTI500_D,2018-11-15,5.160925
52_ACTI500_FF,2018-11-15,5.554815
52_ACTIPAT_A,2018-11-15,13.165426
52_ACTIPAT_B,2018-11-15,10.433343
52_ACTIPAT_FF,2018-11-15,13.165424
52_ROBOTIK_A,2018-11-15,1.035856
52_ROBOTIK_B-1,2018-11-15,1.018253
52_ROBOTIK_B-2,2018-11-15,1.021473
52_ROBOTIK_B-3,2018-11-15,1.023675
52_ROBOTIK_E,2018-11-15,1.024039
52_ROBOTIK_FF,2018-11-15,1.035598
52_ROBOTIK_M-1,2018-11-15,1.024786
52_ROBOTIK_M-2,2018-11-15,1.02608
52_ROBOTIK_M-3,2018-11-15,0
52_ACTI500_A,2018-11-16,5.588599
52_ACTI500_B1,2018-11-16,4.010042
52_ACTI500_B2,2018-11-16,4.405327
52_ACTI500_B3,2018-11-16,4.600367
52_ACTI500_D,2018-11-16,5.192036
52_ACTI500_FF,2018-11-16,5.588599
52_ACTIPAT_A,2018-11-16,12.98775
52_ACTIPAT_B,2018-11-16,10.291703
52_ACTIPAT_FF,2018-11-16,12.987749
52_ROBOTIK_A,2018-11-16,1.044546
52_ROBOTIK_B-1,2018-11-16,1.026727
52_ROBOTIK_B-2,2018-11-16,1.029977
52_ROBOTIK_B-3,2018-11-16,1.032201
52_ROBOTIK_E,2018-11-16,1.032572
52_ROBOTIK_FF,2018-11-16,1.044285
52_ROBOTIK_M-1,2018-11-16,1.033318
52_ROBOTIK_M-2,2018-11-16,1.034626
52_ROBOTIK_M-3,2018-11-16,0
52_ACTI500_A,2018-11-20,5.562969
52_ACTI500_B1,2018-11-20,3.990383
52_ACTI500_B2,2018-11-20,4.384092
52_ACTI500_B3,2018-11-20,4.578396
52_ACTI500_D,2018-11-20,5.16712
52_ACTI500_FF,2018-11-20,5.562969
52_ACTIPAT_A,2018-11-20,13.206569
52_ACTIPAT_B,2018-11-20,10.461701
52_ACTIPAT_FF,2018-11-20,13.206567
52_ROBOTIK_A,2018-11-20,1.034514
52_ROBOTIK_B-1,2018-11-20,1.016589
52_ROBOTIK_B-2,2018-11-20,1.01982
52_ROBOTIK_B-3,2018-11-20,1.022035
52_ROBOTIK_E,2018-11-20,1.022429
52_ROBOTIK_FF,2018-11-20,1.03425
52_ROBOTIK_M-1,2018-11-20,1.023134
52_ROBOTIK_M-2,2018-11-20,1.024442
52_ROBOTIK_M-3,2018-11-20,0
52_ACTI500_A,2018-11-21,5.445784
52_ACTI500_B1,2018-11-21,3.906014
52_ACTI500_B2,2018-11-21,4.291488
52_ACTI500_B3,2018-11-21,4.481738
52_ACTI500_D,2018-11-21,5.058004
52_ACTI500_FF,2018-11-21,5.445784
52_ACTIPAT_A,2018-11-21,13.116581
52_ACTIPAT_B,2018-11-21,10.389573
52_ACTIPAT_FF,2018-11-21,13.116579
52_ROBOTIK_A,2018-11-21,1.015423
52_ROBOTIK_B-1,2018-11-21,.997762
52_ROBOTIK_B-2,2018-11-21,1.000937
52_ROBOTIK_B-3,2018-11-21,1.003113
52_ROBOTIK_E,2018-11-21,1.003505
52_ROBOTIK_FF,2018-11-21,1.015164
52_ROBOTIK_M-1,2018-11-21,1.004189
52_ROBOTIK_M-2,2018-11-21,1.005476
52_ROBOTIK_M-3,2018-11-21,0
52_ACTI500_A,2018-11-22,5.419769
52_ACTI500_B1,2018-11-22,3.887046
52_ACTI500_B2,2018-11-22,4.270736
52_ACTI500_B3,2018-11-22,4.460115
52_ACTI500_D,2018-11-22,5.033572
52_ACTI500_FF,2018-11-22,5.419769
52_ACTIPAT_A,2018-11-22,12.978078
52_ACTIPAT_B,2018-11-22,10.279032
52_ACTIPAT_FF,2018-11-22,12.978077
52_ROBOTIK_A,2018-11-22,1.019131
52_ROBOTIK_B-1,2018-11-22,1.001329
52_ROBOTIK_B-2,2018-11-22,1.004517
52_ROBOTIK_B-3,2018-11-22,1.006705
52_ROBOTIK_E,2018-11-22,1.007114
52_ROBOTIK_FF,2018-11-22,1.018861
52_ROBOTIK_M-1,2018-11-22,1.007792
52_ROBOTIK_M-2,2018-11-22,1.009087
52_ROBOTIK_M-3,2018-11-22,0
52_ACTI500_A,2018-11-23,5.43678
52_ACTI500_B1,2018-11-23,3.898936
52_ACTI500_B2,2018-11-23,4.283889
52_ACTI500_B3,2018-11-23,4.473901
52_ACTI500_D,2018-11-23,5.049102
52_ACTI500_FF,2018-11-23,5.43678
52_ACTIPAT_A,2018-11-23,12.893463
52_ACTIPAT_B,2018-11-23,10.211186
52_ACTIPAT_FF,2018-11-23,12.893462
52_ROBOTIK_A,2018-11-23,1.0222
52_ROBOTIK_B-1,2018-11-23,1.004277
52_ROBOTIK_B-2,2018-11-23,1.007478
52_ROBOTIK_B-3,2018-11-23,1.009676
52_ROBOTIK_E,2018-11-23,1.01009
52_ROBOTIK_FF,2018-11-23,1.021929
52_ROBOTIK_M-1,2018-11-23,1.010762
52_ROBOTIK_M-2,2018-11-23,1.012064
52_ROBOTIK_M-3,2018-11-23,0
52_ACTI500_A,2018-11-26,5.431777
52_ACTI500_B1,2018-11-26,3.89442
52_ACTI500_B2,2018-11-26,4.279192
52_ACTI500_B3,2018-11-26,4.469145
52_ACTI500_D,2018-11-26,5.043647
52_ACTI500_FF,2018-11-26,5.431777
52_ACTIPAT_A,2018-11-26,12.829599
52_ACTIPAT_B,2018-11-26,10.158136
52_ACTIPAT_FF,2018-11-26,12.829598
52_ROBOTIK_A,2018-11-26,1.025473
52_ROBOTIK_B-1,2018-11-26,1.007291
52_ROBOTIK_B-2,2018-11-26,1.010512
52_ROBOTIK_B-3,2018-11-26,1.012726
52_ROBOTIK_E,2018-11-26,1.013156
52_ROBOTIK_FF,2018-11-26,1.025201
52_ROBOTIK_M-1,2018-11-26,1.013806
52_ROBOTIK_M-2,2018-11-26,1.015121
52_ROBOTIK_M-3,2018-11-26,0
52_ACTI500_A,2018-11-27,5.57266
52_ACTI500_B1,2018-11-27,3.995112
52_ACTI500_B2,2018-11-27,4.389923
52_ACTI500_B3,2018-11-27,4.584842
52_ACTI500_D,2018-11-27,5.174188
52_ACTI500_FF,2018-11-27,5.57266
52_ACTIPAT_A,2018-11-27,12.409622
52_ACTIPAT_B,2018-11-27,9.824812
52_ACTIPAT_FF,2018-11-27,12.40962
52_ROBOTIK_A,2018-11-27,1.053192
52_ROBOTIK_B-1,2018-11-27,1.034447
52_ROBOTIK_B-2,2018-11-27,1.037758
52_ROBOTIK_B-3,2018-11-27,1.040035
52_ROBOTIK_E,2018-11-27,1.040484
52_ROBOTIK_FF,2018-11-27,1.052911
52_ROBOTIK_M-1,2018-11-27,1.041143
52_ROBOTIK_M-2,2018-11-27,1.042497
52_ROBOTIK_M-3,2018-11-27,0
52_ACTI500_A,2018-11-28,5.548284
52_ACTI500_B1,2018-11-28,3.97732
52_ACTI500_B2,2018-11-28,4.370463
52_ACTI500_B3,2018-11-28,4.564569
52_ACTI500_D,2018-11-28,5.15128
52_ACTI500_FF,2018-11-28,5.548284
52_ACTIPAT_A,2018-11-28,12.494098
52_ACTIPAT_B,2018-11-28,9.890891
52_ACTIPAT_FF,2018-11-28,12.494097
52_ROBOTIK_A,2018-11-28,1.04241
52_ROBOTIK_B-1,2018-11-28,1.023789
52_ROBOTIK_B-2,2018-11-28,1.027069
52_ROBOTIK_B-3,2018-11-28,1.029325
52_ROBOTIK_E,2018-11-28,1.029775
52_ROBOTIK_FF,2018-11-28,1.042131
52_ROBOTIK_M-1,2018-11-28,1.030418
52_ROBOTIK_M-2,2018-11-28,1.031762
52_ROBOTIK_M-3,2018-11-28,0
52_ACTI500_A,2018-11-29,5.613346
52_ACTI500_B1,2018-11-29,4.02364
52_ACTI500_B2,2018-11-29,4.421453
52_ACTI500_B3,2018-11-29,4.617875
52_ACTI500_D,2018-11-29,5.211407
52_ACTI500_FF,2018-11-29,5.613346
52_ACTIPAT_A,2018-11-29,12.817318
52_ACTIPAT_B,2018-11-29,10.145942
52_ACTIPAT_FF,2018-11-29,12.817316
52_ROBOTIK_A,2018-11-29,1.054809
52_ROBOTIK_B-1,2018-11-29,1.035897
52_ROBOTIK_B-2,2018-11-29,1.039219
52_ROBOTIK_B-3,2018-11-29,1.041506
52_ROBOTIK_E,2018-11-29,1.041966
52_ROBOTIK_FF,2018-11-29,1.054527
52_ROBOTIK_M-1,2018-11-29,1.042608
52_ROBOTIK_M-2,2018-11-29,1.043971
52_ROBOTIK_M-3,2018-11-29,0
52_ACTI500_A,2018-11-30,5.604822
52_ACTI500_B1,2018-11-30,4.017211
52_ACTI500_B2,2018-11-30,4.41448
52_ACTI500_B3,2018-11-30,4.610643
52_ACTI500_D,2018-11-30,5.203216
52_ACTI500_FF,2018-11-30,5.604822
52_ACTIPAT_A,2018-11-30,12.968347
52_ACTIPAT_B,2018-11-30,10.264661
52_ACTIPAT_FF,2018-11-30,12.968346
52_ROBOTIK_A,2018-11-30,1.054984
52_ROBOTIK_B-1,2018-11-30,1.035992
52_ROBOTIK_B-2,2018-11-30,1.039317
52_ROBOTIK_B-3,2018-11-30,1.041607
52_ROBOTIK_E,2018-11-30,1.042081
52_ROBOTIK_FF,2018-11-30,1.054694
52_ROBOTIK_M-1,2018-11-30,1.042716
52_ROBOTIK_M-2,2018-11-30,1.044082
52_ROBOTIK_M-3,2018-11-30,0
52_ACTI500_A,2018-12-03,5.681839
52_ACTI500_B1,2018-12-03,4.071442
52_ACTI500_B2,2018-12-03,4.474351
52_ACTI500_B3,2018-12-03,4.673331
52_ACTI500_D,2018-12-03,5.27387
52_ACTI500_FF,2018-12-03,5.68184
52_ACTIPAT_A,2018-12-03,12.944951
52_ACTIPAT_B,2018-12-03,10.24365
52_ACTIPAT_FF,2018-12-03,12.94495
52_ROBOTIK_A,2018-12-03,1.068249
52_ROBOTIK_B-1,2018-12-03,1.048808
52_ROBOTIK_B-2,2018-12-03,1.052184
52_ROBOTIK_B-3,2018-12-03,1.054513
52_ROBOTIK_E,2018-12-03,1.055009
52_ROBOTIK_FF,2018-12-03,1.067955
52_ROBOTIK_M-1,2018-12-03,1.055625
52_ROBOTIK_M-2,2018-12-03,1.057018
52_ROBOTIK_M-3,2018-12-03,0
52_ACTI500_A,2018-12-04,5.747977
52_ACTI500_B1,2018-12-04,4.118507
52_ACTI500_B2,2018-12-04,4.526167
52_ACTI500_B3,2018-12-04,4.727504
52_ACTI500_D,2018-12-04,5.334975
52_ACTI500_FF,2018-12-04,5.747978
52_ACTIPAT_A,2018-12-04,13.072152
52_ACTIPAT_B,2018-12-04,10.343468
52_ACTIPAT_FF,2018-12-04,13.072151
52_ROBOTIK_A,2018-12-04,1.090433
52_ROBOTIK_B-1,2018-12-04,1.070515
52_ROBOTIK_B-2,2018-12-04,1.073965
52_ROBOTIK_B-3,2018-12-04,1.076345
52_ROBOTIK_E,2018-12-04,1.076857
52_ROBOTIK_FF,2018-12-04,1.090131
52_ROBOTIK_M-1,2018-12-04,1.077478
52_ROBOTIK_M-2,2018-12-04,1.078903
52_ROBOTIK_M-3,2018-12-04,0
52_ACTI500_A,2018-12-05,5.600592
52_ACTI500_B1,2018-12-05,4.012585
52_ACTI500_B2,2018-12-05,4.409851
52_ACTI500_B3,2018-12-05,4.606066
52_ACTI500_D,2018-12-05,5.197902
52_ACTI500_FF,2018-12-05,5.600592
52_ACTIPAT_A,2018-12-05,13.051622
52_ACTIPAT_B,2018-12-05,10.326386
52_ACTIPAT_FF,2018-12-05,13.051621
52_ROBOTIK_A,2018-12-05,1.061218
52_ROBOTIK_B-1,2018-12-05,1.041764
52_ROBOTIK_B-2,2018-12-05,1.045125
52_ROBOTIK_B-3,2018-12-05,1.047444
52_ROBOTIK_E,2018-12-05,1.047948
52_ROBOTIK_FF,2018-12-05,1.060924
52_ROBOTIK_M-1,2018-12-05,1.048543
52_ROBOTIK_M-2,2018-12-05,1.049934
52_ROBOTIK_M-3,2018-12-05,0
52_ACTI500_A,2018-12-06,5.604684
